jobid,duration,size
  1370, 30538,     1
  1371, 82923,     4
  1372, 44368,     2
  1373, 19226,     1
  1374,  8142,     1
  1375,  6784,     3
  1376, 26069,     2
  1377, 29421,     2
  1378, 30750,     1
  1379, 31178,     2
  1380, 34901,     2
  1381,  5042,     2
  1382, 27217,     3
  1383,  7756,     2
  1384, 52153,     1
  1385,  9260,     1
  1386,   745,     2
  1387, 41865,     1
  1388,  4199,     2
  1389,113338,     1
  1390, 24806,     2
  1391, 14500,     2
  1392,  2804,     2
  1393, 40754,     3
  1394, 50772,     1
  1395,  3806,     1
  1396,  8632,     3
  1397,  1641,     1
  1398,  4546,     4
  1399, 31818,     1
  1400, 63215,     1
  1401,  4801,     2
  1402, 39975,     3
  1403, 10464,     2
  1404, 21219,     2
  1405, 27105,     1
  1406, 26798,     2
  1407, 17592,     2
  1408, 28698,     2
  1409, 68824,     2
  1410, 96047,     1
  1411, 91131,     4
  1412,  5124,     4
  1413, 27227,     4
  1414,  4942,     2
  1415, 28902,     1
  1416,  1581,     3
  1417, 24190,     1
  1418,  4900,     2
  1419, 34771,     3
  1420,  3565,     2
  1421,  7518,     4
  1422, 10319,     1
  1423, 39901,     1
  1424, 13172,     2
  1425, 14692,     1
  1426, 22357,     3
  1427,  4113,     3
  1428, 35260,     1
  1429, 64038,     1
  1430, 36172,     1
  1431, 11343,     1
  1432, 17826,     4
  1433,117460,     2
  1434,  4052,     4
  1435,   601,     1
  1436, 23217,     2
  1437, 25927,     1
  1438,  2967,     3
  1439, 26776,     1
  1440, 58447,     2
  1441, 21887,     2
  1442,   654,     2
  1443, 25264,     2
  1444, 10502,     1
  1445,  8936,     2
  1446, 18081,     1
  1447, 12663,     1
  1448, 34809,     3
  1449,   823,     1
  1450,  8404,     1
  1451,  7788,     1
  1452,  6651,     3
  1453, 13279,     1
  1454,  4830,     2
  1455, 37302,     1
  1456, 27193,     2
  1457, 65892,     3
  1458,  3670,     3
  1459, 17181,     2
  1460, 20132,     3
  1461,  8861,     4
  1462, 18213,     1
  1463, 15672,     1
  1464, 10517,     1
  1465, 11197,     2
  1466, 92010,     1
  1467, 27029,     2
  1468, 93614,     1
  1469,  4742,     2
  1470, 29605,     2
  1471, 13329,     2
  1472, 57581,     1
  1473,  2178,     3
  1474, 10910,     2
  1475,  4123,     2
  1476, 16252,     1
  1477, 17939,     1
  1478, 25064,     2
  1479, 20716,     2
  1480, 10157,     1
  1481,  7007,     1
  1482, 56170,     1
  1483, 10191,     2
  1484, 25605,     2
  1485, 24860,     2
  1486, 23948,     3
  1487,   651,     1
  1488, 51575,     3
  1489, 10702,     1
  1490, 42680,     3
  1491, 36350,     3
  1492, 52272,     1
  1493, 13532,     1
  1494, 38697,     3
  1495, 58281,     3
  1496, 19303,     2
  1497,  1832,     2
  1498, 21308,     2
  1499, 52504,     3
  1500,  5445,     1
  1501,  7921,     2
  1502,  6594,     4
  1503,  1008,     4
  1504, 26117,     2
  1505, 13070,     2
  1506,  1960,     1
  1507, 32740,     1
  1508, 18080,     1
  1509,  5449,     2
  1510, 11752,     2
  1511,    22,     1
  1512,  3642,     3
  1513,   197,     1
  1514,  9591,     1
  1515, 12236,     1
  1516, 37015,     2
  1517, 52540,     1
  1518,  6481,     4
  1519, 11446,     3
  1520,  7734,     1
  1521,  5547,     1
  1522, 35273,     1
  1523, 10154,     4
  1524, 17989,     1
  1525, 83884,     1
  1526, 17059,     1
  1527,   439,     2
  1528, 18822,     2
  1529, 16054,     1
  1530,  5174,     2
  1531, 13517,     2
  1532, 12379,     1
  1533, 13826,     1
  1534,  6289,     1
  1535, 30030,     2
  1536, 62582,     2
  1537, 45870,     2
  1538,  9674,     1
  1539,  4523,     1
  1540, 17285,     3
  1541, 15106,     2
  1542,  8445,     3
  1543, 28228,     1
  1544, 42948,     3
  1545, 12381,     3
  1546, 26427,     1
  1547, 15559,     2
  1548,  3847,     3
  1549, 22062,     4
  1550,  6112,     2
  1551,  6671,     2
  1552,  8328,     1
  1553, 20561,     1
  1554,  2110,     1
  1555, 36185,     2
  1556, 12009,     2
  1557, 90480,     2
  1558,  1309,     1
  1559, 23196,     2
  1560, 17247,     1
  1561,  3760,     1
  1562, 62565,     1
  1563, 10554,     1
  1564,   539,     2
  1565, 53456,     2
  1566,  6411,     1
  1567, 13685,     4
  1568,  6402,     2
  1569,  3159,     1
  1570, 23575,     1
  1571, 59195,     1
  1572, 21240,     2
  1573, 13800,     2
  1574, 10094,     4
  1575, 17221,     3
  1576,  8548,     1
  1577, 11337,     1
  1578, 38291,     1
  1579, 16026,     1
  1580,109003,     1
  1581, 22863,     1
  1582, 42089,     1
  1583, 12930,     3
  1584,  7999,     2
  1585, 34408,     2
  1586, 35047,     1
  1587, 33854,     1
  1588,  8486,     2
  1589, 37850,     2
  1590,   451,     2
  1591, 16190,     1
  1592,102112,     1
  1593, 21465,     4
  1594, 61463,     3
  1595, 25853,     2
  1596, 63605,     2
  1597,  1216,     3
  1598,  6553,     1
  1599,  3767,     1
  1600,  2428,     2
  1601,  9455,     2
  1602, 27441,     2
  1603,    50,     1
  1604,  5286,     2
  1605, 18419,     1
  1606, 16129,     2
  1607, 23393,     1
  1608,  8621,     1
  1609, 18829,     2
  1610,  2514,     1
  1611, 11178,     3
  1612, 13408,     1
  1613,  2315,     2
  1614, 34736,     2
  1615,   625,     3
  1616, 54919,     2
  1617, 55068,     2
  1618,  4305,     2
  1619, 27646,     4
  1620,  1175,     2
  1621, 15294,     1
  1622, 23218,     2
  1623, 20574,     3
  1624,  9119,     1
  1625,  4130,     1
  1626,  9371,     2
  1627, 45372,     1
  1628,  9641,     1
  1629,   995,     1
  1630, 11163,     4
  1631, 17891,     3
  1632,  3082,     2
  1633, 38389,     4
  1634,   148,     4
  1635, 13203,     1
  1636, 12387,     2
  1637, 26416,     2
  1638, 17143,     3
  1639, 49123,     4
  1640,  5948,     2
  1641, 59634,     2
  1642, 17509,     2
  1643, 16674,     4
  1644, 26509,     1
  1645, 58279,     2
  1646,   619,     3
  1647, 12134,     1
  1648, 20074,     2
  1649, 29430,     2
  1650, 33331,     1
  1651, 42002,     1
  1652, 57025,     1
  1653,  1761,     1
  1654,  2634,     2
  1655, 22129,     2
  1656, 23891,     3
  1657, 25529,     1
  1658, 11666,     1
  1659, 12571,     1
  1660,  6302,     2
  1661, 32848,     1
  1662, 54882,     4
  1663, 13556,     1
  1664, 19829,     2
  1665, 63919,     1
  1666, 42724,     1
  1667, 38016,     1
  1668, 27528,     1
  1669,  9104,     2
  1670, 18784,     3
  1671, 10694,     2
  1672, 36295,     1
  1673,  4087,     3
  1674, 56975,     2
  1675, 63402,     4
  1676,  1114,     2
  1677,  2114,     1
  1678, 14940,     1
  1679, 32995,     1
  1680,  3845,     2
  1681,  5417,     2
  1682, 42135,     1
  1683, 16017,     2
  1684, 12890,     4
  1685, 41735,     1
  1686, 13362,     3
  1687, 32600,     1
  1688,  6163,     2
  1689, 16781,     2
  1690,    73,     1
  1691,  4155,     2
  1692, 54651,     1
  1693, 31867,     3
  1694,   757,     2
  1695, 11498,     2
  1696, 54706,     1
  1697, 28650,     1
  1698,  9603,     1
  1699, 22003,     2
  1700, 40447,     2
  1701,  4768,     3
  1702, 28073,     1
  1703,  4381,     3
  1704, 19765,     2
  1705, 29814,     1
  1706, 53183,     2
  1707,  4237,     1
  1708,  4568,     2
  1709, 12881,     1
  1710,  1081,     2
  1711, 10153,     2
  1712, 18199,     2
  1713, 34117,     2
  1714,  5370,     1
  1715, 15515,     1
  1716, 15577,     1
  1717,  2870,     2
  1718, 11320,     1
  1719, 19231,     3
  1720, 18850,     2
  1721, 20105,     2
  1722,  7284,     1
  1723, 35557,     2
  1724,  6308,     2
  1725, 36970,     3
  1726, 44018,     1
  1727, 11407,     2
  1728, 31640,     1
  1729, 11208,     3
  1730,  5610,     1
  1731, 21923,     2
  1732, 14124,     2
  1733, 16570,     2
  1734, 16922,     2
  1735, 13181,     1
  1736, 27208,     1
  1737, 11772,     4
  1738, 44765,     2
  1739, 38372,     2
  1740, 24602,     2
  1741,  2606,     2
  1742, 36989,     2
  1743,  5095,     1
  1744, 12333,     2
  1745,  1684,     1
  1746, 17406,     3
  1747, 10507,     2
  1748,  2551,     4
  1749, 20586,     1
  1750,134882,     1
  1751, 13750,     1
  1752,  9955,     4
  1753,  6980,     1
  1754, 33384,     4
  1755,  2421,     1
  1756, 24393,     1
  1757, 47045,     2
  1758, 14510,     1
  1759, 11992,     4
  1760, 29857,     2
  1761, 87960,     2
  1762,  7281,     2
  1763,  8246,     2
  1764, 28878,     3
  1765, 14034,     1
  1766, 12141,     4
  1767, 17368,     1
  1768, 26079,     2
  1769, 37307,     2
  1770, 15393,     2
  1771, 69631,     1
  1772, 27309,     3
  1773, 16094,     2
  1774,   499,     3
  1775, 15808,     1
  1776, 24739,     1
  1777, 29228,     2
  1778, 12012,     4
  1779, 21263,     1
  1780, 20430,     2
  1781, 14486,     2
  1782, 11932,     2
  1783, 16013,     1
  1784, 15455,     1
  1785,  7266,     2
  1786,  1982,     2
  1787,   490,     2
  1788,  3838,     1
  1789,  2788,     2
  1790, 14088,     1
  1791, 45414,     2
  1792,  7506,     1
  1793, 13890,     1
  1794, 22248,     1
  1795, 10893,     4
  1796, 28292,     3
  1797,  8305,     2
  1798,  5222,     1
  1799, 30857,     1
  1800, 21879,     2
  1801,  9282,     3
  1802,  1439,     4
  1803,  8705,     1
  1804, 11661,     2
  1805,  6400,     1
  1806,  9654,     1
  1807, 10146,     2
  1808, 29866,     1
  1809,  8739,     4
  1810,  7157,     2
  1811,   805,     1
  1812, 12481,     2
  1813, 13874,     3
  1814, 12654,     2
  1815,  4867,     2
  1816,    67,     2
  1817,  3401,     2
  1818, 24668,     2
  1819,  4283,     2
  1820, 26886,     1
  1821, 13074,     1
  1822,  3434,     2
  1823, 39897,     1
  1824, 26818,     2
  1825, 17998,     2
  1826,  9257,     2
  1827, 29077,     1
  1828,   854,     2
  1829, 31950,     3
  1830, 11731,     2
  1831, 44847,     1
  1832,  5278,     3
  1833,  7952,     2
  1834,  3501,     3
  1835, 17505,     4
  1836, 21202,     2
  1837,  3529,     2
  1838,  1846,     2
  1839,  4863,     2
  1840,  2827,     2
  1841, 36166,     2
  1842,  4331,     1
  1843, 78463,     1
  1844,  2037,     2
  1845,  4629,     2
  1846, 18935,     2
  1847,  2184,     2
  1848, 27061,     1
  1849, 12571,     2
  1850,  3881,     2
  1851,  4483,     1
  1852,  9668,     1
  1853, 42798,     2
  1854, 10736,     2
  1855,  2001,     1
  1856, 14391,     2
  1857,   936,     3
  1858, 22197,     2
  1859, 12141,     2
  1860, 37349,     4
  1861, 55137,     1
  1862, 22255,     3
  1863, 11578,     4
  1864, 60516,     2
  1865, 40718,     1
  1866, 39351,     1
  1867, 37514,     4
  1868, 12851,     2
  1869, 20439,     1
  1870, 14742,     2
  1871,  7774,     1
  1872, 28324,     3
  1873, 13801,     1
  1874, 20866,     1
  1875, 13077,     1
  1876,  1006,     2
  1877, 19669,     2
  1878, 11140,     2
  1879, 14818,     3
  1880, 16277,     1
  1881, 16620,     2
  1882, 62166,     2
  1883,  9062,     1
  1884, 12030,     4
  1885, 39554,     1
  1886,  7543,     4
  1887, 32524,     1
  1888, 22468,     1
  1889,  7783,     2
  1890, 13445,     2
  1891, 44508,     2
  1892, 11789,     2
  1893,  3122,     3
  1894, 21562,     4
  1895,    25,     1
  1896,   758,     1
  1897,  4005,     2
  1898,  1973,     2
  1899, 21283,     4
  1900, 35895,     1
  1901,  9727,     2
  1902, 35369,     1
  1903, 27706,     3
  1904, 41884,     3
  1905,  4340,     1
  1906, 63154,     3
  1907, 29755,     3
  1908, 23396,     3
  1909,  1140,     1
  1910,  4271,     2
  1911,    55,     2
  1912, 26909,     2
  1913, 22471,     1
  1914,  2702,     2
  1915, 44489,     2
  1916, 11825,     2
  1917, 28047,     2
  1918, 10242,     1
  1919, 38542,     3
  1920, 29007,     3
  1921, 17391,     1
  1922, 11272,     1
  1923, 33247,     3
  1924, 61568,     3
  1925, 21533,     3
  1926, 20167,     3
  1927,  9742,     1
  1928,  5570,     1
  1929, 45944,     1
  1930,  7079,     2
  1931, 54927,     2
  1932, 68692,     3
  1933, 12741,     3
  1934, 33262,     3
  1935, 15959,     2
  1936, 16180,     3
  1937, 11257,     1
  1938, 29966,     1
  1939, 32606,     1
  1940, 32694,     2
  1941,   506,     3
  1942, 12796,     3
  1943, 20188,     2
  1944, 12763,     1
  1945, 37355,     1
  1946, 10238,     2
  1947, 62338,     1
  1948,  3961,     2
  1949, 77313,     1
  1950, 22001,     1
  1951, 13593,     1
  1952,  7944,     4
  1953, 44185,     4
  1954,  4090,     2
  1955,  6594,     4
  1956, 81969,     2
  1957, 33164,     1
  1958, 28486,     1
  1959, 11303,     3
  1960,  7388,     2
  1961, 57258,     2
  1962,  3551,     2
  1963,  1309,     3
  1964,  9770,     2
  1965,  6543,     2
  1966, 35743,     2
  1967, 14660,     2
  1968, 19743,     2
  1969, 19496,     1
  1970, 38387,     1
  1971, 14505,     2
  1972, 12730,     4
  1973, 28578,     1
  1974, 59427,     2
  1975, 24669,     2
  1976,  4856,     1
  1977,  5964,     2
  1978,  9177,     1
  1979, 17458,     3
  1980, 63144,     1
  1981, 18420,     2
  1982, 21003,     1
  1983, 27172,     1
  1984, 42622,     2
  1985, 40009,     3
  1986, 10150,     1
  1987, 36211,     1
  1988, 21960,     1
  1989, 10634,     3
  1990, 15822,     1
  1991,    72,     1
  1992, 14924,     2
  1993,  1274,     4
  1994, 48387,     3
  1995, 13326,     1
  1996, 20351,     3
  1997, 13262,     1
  1998, 13589,     1
  1999, 41801,     1
  2000,  8558,     1
  2001, 27829,     2
  2002,  1238,     1
  2003, 11664,     2
  2004, 61022,     3
  2005, 27259,     2
  2006, 30867,     2
  2007,  7891,     3
  2008,  5403,     1
  2009, 24700,     1
  2010,  9724,     1
  2011, 81274,     2
  2012, 10006,     4
  2013, 99493,     1
  2014, 25347,     3
  2015, 16226,     2
  2016,  6594,     1
  2017, 59223,     1
  2018, 41734,     2
  2019, 44045,     1
  2020, 33707,     2
  2021, 22611,     1
  2022, 11531,     2
  2023,  8943,     2
  2024, 21201,     3
  2025,  4613,     1
  2026, 15305,     1
  2027, 25282,     1
  2028, 20872,     3
  2029, 61307,     2
  2030, 20078,     2
  2031, 11256,     1
  2032, 15805,     4
  2033,  2300,     1
  2034, 12478,     2
  2035, 35606,     3
  2036, 14562,     2
  2037,  7275,     1
  2038, 19184,     2
  2039,108477,     1
  2040, 49706,     2
  2041,  4897,     1
  2042, 12619,     1
  2043, 19188,     1
  2044,  1122,     1
  2045, 30879,     2
  2046, 29483,     1
  2047, 38220,     1
  2048,  2414,     1
  2049, 84098,     1
  2050,  7026,     2
  2051, 41613,     2
  2052,  9756,     2
  2053, 36310,     3
  2054, 12622,     2
  2055, 28753,     2
  2056,  2066,     1
  2057,  3169,     4
  2058, 10518,     1
  2059, 13570,     1
  2060, 56961,     1
  2061, 16417,     1
  2062, 59648,     3
  2063,  8046,     2
  2064, 39070,     1
  2065, 25599,     3
  2066,  2934,     2
  2067, 35603,     3
  2068,    73,     3
  2069, 13509,     3
  2070, 10507,     2
  2071,  1435,     1
  2072, 56731,     2
  2073,  8507,     1
  2074, 56347,     2
  2075, 57350,     1
  2076,  3768,     3
  2077, 38950,     2
  2078, 48899,     1
  2079, 35443,     3
  2080, 64297,     4
  2081, 18797,     2
  2082,  7335,     2
  2083,  2595,     1
  2084, 12266,     1
  2085,  2200,     3
  2086, 45544,     3
  2087, 61920,     1
  2088, 24826,     3
  2089, 15500,     2
  2090, 29128,     1
  2091, 31954,     2
  2092,  4690,     1
  2093, 14279,     2
  2094, 51930,     1
  2095, 18689,     3
  2096,  7086,     2
  2097,  5768,     2
  2098, 24956,     2
  2099, 26780,     2
  2100, 18328,     3
  2101, 63093,     3
  2102,  4852,     1
  2103, 38205,     2
  2104, 24376,     1
  2105, 29899,     1
  2106, 53390,     1
  2107, 12073,     3
  2108, 29167,     3
  2109, 20637,     1
  2110, 19783,     1
  2111,  8076,     1
  2112,  6931,     3
  2113, 32141,     3
  2114, 55085,     3
  2115, 19150,     2
  2116, 24896,     3
  2117, 50479,     2
  2118, 36407,     3
  2119,  9180,     2
  2120, 30655,     1
  2121, 19577,     2
  2122, 11226,     1
  2123,  2593,     2
  2124, 37149,     3
  2125, 16017,     2
  2126,  2902,     2
  2127, 26559,     1
  2128,  2911,     1
  2129, 20614,     2
  2130, 13340,     3
  2131,  2542,     1
  2132, 16202,     1
  2133, 25285,     2
  2134, 67372,     1
  2135, 54414,     3
  2136, 21642,     3
  2137,  1517,     2
  2138,  6981,     1
  2139,  3186,     1
  2140,   362,     3
  2141, 35336,     2
  2142,  6331,     2
  2143,125346,     1
  2144, 14912,     3
  2145, 10025,     2
  2146,  5639,     1
  2147,  3181,     1
  2148, 32831,     1
  2149,   348,     2
  2150, 13945,     2
  2151, 50447,     1
  2152, 17560,     2
  2153, 29282,     2
  2154,  5525,     3
  2155, 86462,     2
  2156, 25423,     3
  2157, 10059,     1
  2158, 15043,     1
  2159, 15823,     1
  2160, 11089,     3
  2161, 10975,     2
  2162, 46669,     1
  2163,  6886,     1
  2164, 18527,     2
  2165, 63360,     2
  2166, 16229,     2
  2167,  3650,     2
  2168, 37109,     2
  2169, 72357,     1
  2170,  7505,     1
  2171,  4790,     2
  2172, 10291,     1
  2173, 80342,     1
  2174, 14980,     2
  2175,  2826,     3
  2176, 21583,     4
  2177, 17716,     2
  2178,  3124,     3
  2179, 27382,     2
  2180, 18751,     3
  2181, 11319,     3
  2182, 19745,     2
  2183,  6434,     2
  2184, 55906,     1
  2185,   865,     3
  2186, 30382,     2
  2187, 10032,     2
  2188,  1931,     3
  2189,  2600,     2
  2190, 11752,     1
  2191, 39258,     2
  2192,  4926,     1
  2193, 28592,     3
  2194,  6127,     2
  2195, 18181,     3
  2196, 36748,     2
  2197,  8854,     1
  2198,  4521,     2
  2199,  6660,     1
  2200,  4142,     1
  2201, 71322,     2
  2202, 26606,     4
  2203, 54735,     3
  2204, 22090,     3
  2205,  6030,     1
  2206,  4600,     3
  2207, 36993,     3
  2208, 19133,     2
  2209, 51438,     2
  2210, 10993,     3
  2211, 24666,     1
  2212, 10954,     3
  2213, 29128,     4
  2214,  6817,     1
  2215, 63326,     2
  2216,  8217,     2
  2217,  1084,     2
  2218,  8451,     1
  2219,  5332,     4
  2220, 71226,     3
  2221, 11368,     1
  2222, 56863,     1
  2223, 11556,     1
  2224,  6471,     2
  2225, 17648,     1
  2226, 83395,     2
  2227,   126,     1
  2228,   472,     2
  2229, 21700,     1
  2230,   368,     3
  2231, 15037,     2
  2232,  3308,     4
  2233,118797,     1
  2234, 28121,     2
  2235,  9458,     2
  2236, 10613,     3
  2237, 23259,     1
  2238,  2542,     3
  2239, 29443,     1
  2240, 11441,     1
  2241,    37,     1
  2242, 42576,     2
  2243, 27301,     3
  2244,  3227,     1
  2245, 25431,     2
  2246, 35992,     1
  2247,  2548,     1
  2248, 11999,     1
  2249,   728,     1
  2250,  6000,     1
  2251, 50769,     3
  2252, 16571,     2
  2253,  2700,     4
  2254,  5755,     3
  2255,  8417,     1
  2256,  6316,     3
  2257,  8029,     1
  2258,  3274,     3
  2259, 23816,     2
  2260, 38884,     1
  2261, 18248,     2
  2262, 47328,     2
  2263,  9795,     2
  2264, 12523,     1
  2265, 46443,     2
  2266,  2271,     2
  2267, 60420,     3
  2268, 69054,     3
  2269, 40032,     1
  2270, 57821,     2
  2271,  3239,     3
  2272, 20295,     1
  2273, 45074,     1
  2274, 11655,     1
  2275,  5158,     2
  2276, 44313,     1
  2277,   309,     2
  2278,  4820,     3
  2279, 17018,     4
  2280,  2954,     1
  2281,  1683,     4
  2282,  7635,     1
  2283, 16606,     1
  2284, 46506,     2
  2285, 14208,     2
  2286, 19420,     2
  2287,  2712,     3
  2288, 18073,     2
  2289,  8519,     2
  2290,  1435,     2
  2291, 71469,     2
  2292, 38453,     1
  2293,  4205,     1
  2294,  5867,     1
  2295, 12724,     1
  2296,  7836,     1
  2297, 12971,     1
  2298, 28566,     1
  2299, 29117,     3
  2300,   263,     1
  2301, 21005,     3
  2302, 40889,     2
  2303, 10838,     3
  2304, 23829,     1
  2305,  4596,     1
  2306, 57124,     2
  2307,  6381,     1
  2308, 28597,     1
  2309, 32820,     4
  2310, 13481,     1
  2311,  3446,     2
  2312, 10852,     2
  2313,  8530,     2
  2314, 50262,     2
  2315,  6135,     2
  2316, 23291,     2
  2317,  9528,     4
  2318, 16735,     1
  2319, 18145,     1
  2320,  9020,     4
  2321,  4318,     1
  2322, 11979,     1
  2323, 19123,     2
  2324, 19578,     2
  2325,  5643,     3
  2326, 13822,     3
  2327,  2732,     1
  2328,  1480,     3
  2329, 37643,     2
  2330,135192,     1
  2331, 68057,     1
  2332, 12950,     4
  2333, 57609,     3
  2334, 16291,     3
  2335, 14488,     1
  2336,   806,     2
  2337, 20490,     3
  2338,  5642,     1
  2339, 66472,     2
  2340, 12546,     4
  2341, 19065,     1
  2342, 51929,     1
  2343, 11491,     3
  2344, 14882,     1
  2345, 10900,     2
  2346, 67300,     2
  2347,   967,     1
  2348,  9083,     1
  2349,  8989,     4
  2350,  2517,     1
  2351, 22453,     1
  2352,  1644,     1
  2353, 27581,     2
  2354, 24824,     2
  2355,  3408,     2
  2356, 19775,     2
  2357, 21789,     4
  2358,  9464,     3
  2359, 24432,     2
  2360,  9876,     1
  2361,  9125,     4
  2362, 23303,     2
  2363,  6835,     1
  2364, 43337,     2
  2365,  8489,     2
  2366, 51968,     4
  2367, 21336,     1
  2368, 35875,     2
  2369,  8025,     2
  2370, 55954,     1
  2371, 16836,     3
  2372, 14535,     2
  2373, 37779,     2
  2374,   785,     2
  2375, 36519,     4
  2376, 11004,     2
  2377, 87795,     1
  2378,  4770,     2
  2379, 47465,     2
  2380, 33780,     2
  2381, 14996,     3
  2382,  6712,     1
  2383, 27448,     1
  2384,  1799,     3
  2385, 21736,     1
  2386, 17022,     4
  2387,  3468,     2
  2388, 28046,     2
  2389, 32297,     1
  2390,  2446,     2
  2391,    69,     2
  2392, 20187,     1
  2393,  7666,     1
  2394,  4516,     2
  2395, 27309,     1
  2396,  4308,     3
  2397,  9487,     3
  2398, 43695,     1
  2399,  1055,     2
  2400, 16313,     1
  2401,  6309,     1
  2402, 55166,     2
  2403, 54593,     2
  2404, 58476,     1
  2405, 24911,     1
  2406, 66652,     1
  2407,  1503,     2
  2408,  5077,     1
  2409, 51267,     2
  2410, 23489,     3
  2411,  7539,     1
  2412,  3006,     2
  2413,  6064,     1
  2414, 53234,     3
  2415, 21187,     3
  2416, 21735,     1
  2417, 26820,     4
  2418, 24077,     3
  2419,  1617,     2
  2420, 33738,     2
  2421,  3452,     3
  2422, 42256,     2
  2423,   971,     2
  2424,  5635,     3
  2425, 12876,     4
  2426, 35865,     3
  2427,  1393,     2
  2428, 13979,     2
  2429, 10911,     1
  2430, 24164,     4
  2431, 17253,     2
  2432, 28502,     1
  2433, 16058,     1
  2434, 15822,     2
  2435, 15344,     1
  2436, 14038,     3
  2437, 17802,     3
  2438,   313,     3
  2439,  4420,     1
  2440, 11663,     1
  2441, 17235,     3
  2442,  8254,     1
  2443, 20358,     4
  2444,  2339,     2
  2445, 22254,     3
  2446, 12484,     4
  2447, 35476,     1
  2448, 33707,     1
  2449, 25526,     2
  2450, 24435,     3
  2451,128265,     3
  2452, 84305,     3
  2453, 19434,     2
  2454,  1398,     2
  2455,  9646,     4
  2456,  5454,     2
  2457, 43055,     2
  2458, 29532,     3
  2459, 91678,     3
  2460,   572,     1
  2461,  9423,     3
  2462, 14265,     1
  2463,    32,     2
  2464,  5875,     3
  2465, 60407,     1
  2466, 12464,     3
  2467,  6685,     1
  2468,  5364,     2
  2469, 12074,     1
  2470,  3759,     2
  2471, 14027,     1
  2472, 34495,     1
  2473, 13739,     1
  2474,   257,     2
  2475,   850,     2
  2476, 58577,     3
  2477, 33704,     1
  2478, 12884,     1
  2479,  2629,     1
  2480, 11538,     2
  2481, 31745,     4
  2482, 19280,     2
  2483,  8662,     1
  2484, 13175,     3
  2485, 20903,     1
  2486,  7251,     3
  2487,  2844,     3
  2488,  3800,     1
  2489,  1469,     1
  2490,  6409,     1
  2491,  7908,     1
  2492,  9735,     3
  2493,  5185,     2
  2494,  9701,     2
  2495, 14976,     2
  2496, 43528,     1
  2497,  3655,     2
  2498,  4399,     2
  2499, 11967,     2
  2500,  5481,     4
  2501,  1047,     1
  2502,  6971,     2
  2503, 42055,     1
  2504, 12746,     3
  2505,   452,     3
  2506,  3368,     1
  2507,  3258,     1
  2508, 16313,     2
  2509, 44538,     2
  2510, 14817,     1
  2511, 13963,     1
  2512, 36180,     1
  2513,  7548,     3
  2514, 21388,     2
  2515, 10067,     1
  2516, 19905,     3
  2517, 24313,     1
  2518, 22820,     2
  2519,  8650,     2
  2520, 41637,     2
  2521, 26312,     4
  2522, 11502,     3
  2523, 35223,     3
  2524,  6855,     2
  2525,  1567,     3
  2526,  5966,     2
  2527, 22065,     1
  2528,  1715,     1
  2529, 20839,     4
  2530,   977,     2
  2531,  7746,     4
  2532, 11029,     2
  2533,  1377,     2
  2534, 22137,     1
  2535, 12584,     2
  2536,  9769,     3
  2537, 22233,     2
  2538,  6376,     1
  2539, 24239,     3
  2540, 12872,     4
  2541, 19228,     3
  2542, 11298,     2
  2543, 29892,     2
  2544, 23790,     1
  2545, 45550,     1
  2546, 33016,     3
  2547,103360,     1
  2548, 22146,     2
  2549, 14549,     4
  2550, 21020,     2
  2551, 66434,     3
  2552,  3431,     2
  2553, 16394,     1
  2554, 10157,     1
  2555, 54374,     3
  2556, 49441,     3
  2557, 18866,     1
  2558, 33172,     2
  2559, 31684,     1
  2560,  9181,     1
  2561,  5385,     2
  2562, 14083,     3
  2563, 11975,     2
  2564,  9292,     2
  2565, 72479,     3
  2566, 35962,     3
  2567,  9775,     4
  2568, 20019,     1
  2569,   306,     1
  2570,  9839,     2
  2571,  3962,     2
  2572, 24701,     2
  2573,   782,     3
  2574, 19036,     2
  2575, 12540,     4
  2576, 11034,     1
  2577,  2660,     2
  2578,  7848,     1
  2579, 18860,     4
  2580,148518,     3
  2581,  1992,     2
  2582,  3696,     2
  2583, 14263,     4
  2584, 19156,     3
  2585,  6918,     2
  2586,  5626,     1
  2587, 14061,     3
  2588,  9792,     1
  2589, 10061,     2
  2590, 13675,     1
  2591, 16362,     2
  2592,  7127,     4
  2593, 50695,     4
  2594, 49269,     2
  2595, 60592,     3
  2596, 16014,     2
  2597, 25469,     2
  2598,  5258,     2
  2599, 15594,     2
  2600,  1046,     1
  2601,  7542,     2
  2602, 16443,     1
  2603, 36973,     2
  2604, 14127,     1
  2605,  3934,     1
  2606,  2483,     1
  2607, 31534,     2
  2608, 29352,     2
  2609, 44375,     3
  2610, 15415,     1
  2611, 34075,     2
  2612,  6145,     3
  2613, 28341,     4
  2614, 36995,     1
  2615, 14603,     2
  2616,  4988,     2
  2617, 24696,     2
  2618,   214,     1
  2619,  7973,     4
  2620,   688,     1
  2621, 10995,     2
  2622, 10064,     2
  2623, 46245,     2
  2624, 25066,     2
  2625, 71331,     3
  2626, 48520,     2
  2627, 13168,     4
  2628,  5508,     4
  2629,  3382,     1
  2630,  6076,     4
  2631,  5845,     3
  2632,  7839,     1
  2633, 17708,     1
  2634, 43165,     1
  2635, 18236,     1
  2636, 43410,     3
  2637, 24805,     3
  2638,  2727,     2
  2639, 15084,     2
  2640,  5621,     2
  2641, 54477,     1
  2642, 12154,     1
  2643,   856,     1
  2644,  8407,     4
  2645, 11023,     3
  2646, 23081,     2
  2647, 65994,     2
